01;194;5537;20;1040;02;1040;Villars-le-Terroir;Villars-le-Terroir;VD;2;;7670;19991209;104060;J
01;195;5520;20;1417;02;1417;Epautheyres;Epautheyres;VD;2;;6257;19900501;140060;J
01;196;5540;20;1041;21;1041;Dommartin;Dommartin;VD;2;;7670;20090201;104060;J
01;197;5693;20;1063;04;1063;Peyres-Possens;Peyres-Possens;VD;2;;7661;20010813;151060;J
01;198;5661;20;1063;03;1063;Boulens;Boulens;VD;2;;7661;20010813;151060;J
01;199;5540;20;1041;31;1041;Poliez-le-Grand;Poliez-le-Grand;VD;2;;7670;20160905;104060;J
01;200;5533;20;1041;32;1041;Poliez-Pittet;Poliez-Pittet;VD;2;;7670;20130401;104060;J
01;201;5514;20;1041;33;1041;Bottens;Bottens;VD;2;;7670;20130401;104060;J
01;202;5515;20;1053;02;1053;Bretigny-Morrens;Bretigny-sur-Morrens;VD;2;;7650;20020201;105260;J
01;205;5473;20;1034;00;1034;Boussens;Boussens;VD;2;;7171;20080701;103060;J
01;206;5472;20;1035;00;1035;Bournens;Bournens;VD;2;;7171;20080701;103060;J
01;207;5501;10;1036;00;1036;Sullens;Sullens;VD;2;;7171;20020401;103060;J
01;208;5511;10;1042;00;1042;Assens;Assens;VD;2;;208;19960806;104200;J
01;209;5540;20;1043;00;1043;Sugnens;Sugnens;VD;2;;7670;20051001;104060;J
01;210;5522;20;1044;00;1044;Fey;Fey;VD;2;;183;20061201;103800;J
01;211;5680;20;1045;00;1045;Ogens;Ogens;VD;2;;183;20020201;103800;J
01;212;5903;20;1407;04;1400;Bioley-Magnoux;Bioley-Magnoux;VD;2;;6257;20000601;140060;J
01;213;5513;20;1042;03;1042;Bioley-Orjulaz;Bioley-Orjulaz;VD;2;;208;20021201;104200;J
01;214;5587;10;1052;00;1052;Mont-sur-Lausanne;Le Mont-sur-Lausanne;VD;2;;7650;19860521;105260;J
01;215;5516;10;1053;00;1053;Cugy VD;Cugy VD;VD;2;;7650;19920427;105260;J
01;216;5527;10;1054;00;1054;Morrens VD;Morrens VD;VD;2;;7497;19860521;103360;J
01;217;5523;10;1055;00;1055;Froideville;Froideville;VD;2;;217;19860521;105500;J
01;219;5693;10;1410;00;1410;Thierrens;Thierrens;VD;2;;6257;19890601;140060;J
01;221;5584;10;1066;00;1066;Epalinges;Epalinges;VD;2;;7496;19981019;106660;J
01;222;5611;10;1073;00;1073;Savigny;Savigny;VD;2;;789;19930721;107200;J
01;223;5806;10;1083;00;1083;Mézières VD;Mézières VD;VD;2;;8365;19960806;160760;J
01;224;5581;10;1092;00;1092;Belmont-Lausanne;Belmont-sur-Lausanne;VD;2;;224;19960424;109200;J
01;225;5606;20;1093;00;1093;La Conversion;La Conversion;VD;2;;7649;20061101;109560;J
01;226;5588;10;1094;00;1094;Paudex;Paudex;VD;2;;7649;19860521;109560;J
01;227;5606;10;1095;00;1095;Lutry;Lutry;VD;2;;7649;19960610;109560;J
01;228;5613;10;1096;00;1096;Cully;Cully;VD;2;;7649;19860521;109560;J
01;229;5613;20;1097;00;1097;Riex;Riex;VD;2;;7649;20000515;109560;J
01;230;5613;20;1098;00;1098;Epesses;Epesses;VD;2;;7649;20020301;109560;J
01;233;5804;20;1058;00;1058;Villars-Tiercelin;Villars-Tiercelin;VD;2;;7670;20011201;104060;J
01;234;5804;20;1059;00;1059;Peney-le-Jorat;Peney-le-Jorat;VD;2;;243;20130301;108800;J
01;235;5804;20;1061;00;1061;Villars-Mendraz;Villars-Mendraz;VD;2;;243;19990729;108800;J
01;236;5804;20;1062;00;1062;Sottens;Sottens;VD;2;;243;20040501;108800;J
01;237;5693;20;1063;00;1063;Chapelle-s-Moudon;Chapelle-sur-Moudon;VD;2;;7661;20090101;151060;J
01;238;5693;20;1410;05;1410;St-Cierges;St-Cierges;VD;2;;6257;20041001;140060;J
01;239;5611;20;1073;02;1073;Mollie-Margot;Mollie-Margot;VD;2;;789;20040701;107200;J
01;240;5799;20;1080;00;1080;Les Cullayes;Les Cullayes;VD;2;;8365;20141117;160760;J
01;241;5792;10;1081;00;1081;Montpreveyres;Montpreveyres;VD;2;;243;19880529;108800;J
01;242;5785;20;1082;00;1082;Corcelles-le-Jorat;Corcelles-le-Jorat;VD;2;;243;20010907;108800;J
01;243;5798;10;1088;00;1088;Ropraz;Ropraz;VD;2;;243;20121201;108800;J
01;244;5806;10;1084;00;1084;Carrouge VD;Carrouge VD;VD;2;;8365;19960806;160760;J
01;245;5803;20;1085;00;1085;Vulliens;Vulliens;VD;2;;8365;20020601;160760;J
01;246;5692;20;1509;00;1509;Vucherens;Vucherens;VD;2;;7661;20030501;151060;J
01;247;5688;20;1510;02;1510;Syens;Syens;VD;2;;7661;19991021;151060;J
01;248;5806;20;1076;00;1076;Ferlens VD;Ferlens VD;VD;2;;8365;19960508;160760;J
01;249;5799;10;1077;00;1077;Servion;Servion;VD;2;;8365;19960806;160760;J
01;250;5788;20;1078;00;1078;Essertes;Essertes;VD;2;;8365;20021101;160760;J
01;251;2061;20;1673;03;1673;Auboranges;Auboranges;FR;2;;7663;19930928;168060;J
01;254;5642;20;1110;00;1110;Morges;Morges;VD;2;;6256;19860521;111060;J
01;255;5642;30;1110;01;1110;Morges 1;Morges 1;VD;2;;255;19860521;111001;
01;256;5642;30;1110;02;1110;Morges 2;Morges 2;VD;2;;256;19860521;111002;
01;259;5634;10;1112;00;1112;Echichens;Echichens;VD;2;;6256;19880529;111060;J
01;260;5640;20;1167;00;1167;Lussy-sur-Morges;Lussy-sur-Morges;VD;2;;8008;20021201;116260;J
01;261;5639;10;1132;00;1132;Lully VD;Lully VD;VD;2;;6256;20121101;111060;J
01;262;5649;10;1131;00;1131;Tolochenaz;Tolochenaz;VD;2;;6256;20010301;111060;J
01;263;5634;20;1125;00;1125;Monnaz;Monnaz;VD;2;;6256;20011201;111060;J
01;264;5650;20;1126;00;1126;Vaux-sur-Morges;Vaux-sur-Morges;VD;2;;290;19920618;114300;J
01;265;5629;20;1127;00;1127;Clarmont;Clarmont;VD;2;;290;19890628;114300;J
01;266;5644;20;1128;00;1128;Reverolle;Reverolle;VD;2;;290;20040801;114300;J
01;267;5634;20;1113;00;1113;St-Saphorin-Morges;St-Saphorin-sur-Morges;VD;2;;290;20020701;114300;J
01;268;5634;10;1114;00;1114;Colombier VD;Colombier VD;VD;2;;290;19880529;114300;J
01;269;5654;20;1115;00;1115;Vullierens;Vullierens;VD;2;;290;20020601;114300;J
01;270;5478;10;1116;00;1116;Cottens VD;Cottens VD;VD;2;;290;19880529;114300;J
01;271;5485;20;1117;00;1117;Grancy;Grancy;VD;2;;290;20020801;114300;J
01;272;5499;20;1304;04;1304;Senarclens;Senarclens;VD;2;;9490;20010301;130560;J
01;273;5622;20;1121;00;1121;Bremblens;Bremblens;VD;2;;6256;20020601;111060;J
01;274;5645;20;1122;00;1122;Romanel-sur-Morges;Romanel-sur-Morges;VD;2;;6256;20140501;111060;J
01;275;5621;10;1123;00;1123;Aclens;Aclens;VD;2;;6256;19960806;111060;J
01;276;5484;20;1124;00;1124;Gollion;Gollion;VD;2;;6256;20040501;111060;J
01;279;5653;20;1134;00;1134;Vufflens-Château;Vufflens-le-Château;VD;2;;6256;20010701;111060;J
01;280;5631;20;1135;00;1135;Denens;Denens;VD;2;;290;20060601;114300;J
01;281;5625;20;1136;00;1136;Bussy-Chardonney;Bussy-Chardonney;VD;2;;290;20041201;114300;J
01;282;5655;10;1169;00;1169;Yens;Yens;VD;2;;8008;20030701;116260;J
01;283;5652;20;1168;00;1168;Villars-sous-Yens;Villars-sous-Yens;VD;2;;8008;20020301;116260;J
01;284;5423;20;1144;00;1144;Ballens;Ballens;VD;2;;290;20020701;114300;J
01;285;5424;20;1149;00;1149;Berolle;Berolle;VD;2;;290;20020301;114300;J
01;286;5431;20;1146;00;1146;Mollens VD;Mollens VD;VD;2;;290;20020301;114300;J
01;287;5492;10;1147;00;1147;Montricher;Montricher;VD;2;;290;19880529;114300;J
01;288;5494;10;1142;00;1142;Pampigny;Pampigny;VD;2;;290;19880529;114300;J
01;289;5500;20;1141;00;1141;Sévery;Sévery;VD;2;;290;20011201;114300;J
01;290;5421;10;1143;00;1143;Apples;Apples;VD;2;;290;19860521;114300;J
01;291;5425;10;1145;00;1145;Bière;Bière;VD;2;;290;19860521;114300;J
01;293;5486;10;1148;00;1148;L'Isle;L'Isle;VD;2;;290;19981027;114300;J
01;294;5646;10;1162;00;1162;St-Prex;St-Prex;VD;2;;8008;19960806;116260;J
01;295;5636;10;1163;00;1163;Etoy;Etoy;VD;2;;8008;20091001;116260;J
01;296;5623;20;1164;00;1164;Buchillon;Buchillon;VD;2;;8008;20091001;116260;J
01;297;5851;20;1165;00;1165;Allaman;Allaman;VD;2;;299;19981015;117000;J
01;298;5860;10;1166;00;1166;Perroy;Perroy;VD;2;;7669;19860521;118060;J
01;299;5422;10;1170;00;1170;Aubonne;Aubonne;VD;2;;299;19930610;117000;J
01;303;5426;20;1172;00;1172;Bougy-Villars;Bougy-Villars;VD;2;;7669;20070701;118060;J
01;304;5427;20;1173;00;1173;Féchy;Féchy;VD;2;;7669;20140401;118060;J
01;305;5432;20;1174;00;1174;Montherod;Montherod;VD;2;;299;20040701;117000;J
01;306;5637;10;1175;00;1175;Lavigny;Lavigny;VD;2;;299;19880529;117000;J
01;307;5435;20;1176;00;1176;St-Livres;St-Livres;VD;2;;299;20031101;117000;J
01;309;5861;10;1180;00;1180;Rolle;Rolle;VD;2;;7669;19890601;118060;J
01;312;5857;20;1182;00;1182;Gilly;Gilly;VD;2;;7164;20010906;119660;J
01;313;5853;10;1183;00;1183;Bursins;Bursins;VD;2;;7164;19880529;119660;J
01;314;5863;20;1184;01;1184;Vinzel;Vinzel;VD;2;;7164;20000401;119660;J
01;315;5858;20;1184;00;1184;Luins;Luins;VD;2;;7164;20020801;119660;J
01;316;5859;10;1185;00;1185;Mont-sur-Rolle;Mont-sur-Rolle;VD;2;;7669;19880529;118060;J
01;317;5856;20;1186;00;1186;Essertines-Rolle;Essertines-sur-Rolle;VD;2;;7164;20030201;119660;J
01;318;5436;20;1187;00;1187;St-Oyens;St-Oyens;VD;2;;7164;20011201;119660;J
01;319;5437;20;1189;00;1189;Saubraz;Saubraz;VD;2;;7164;19941205;119660;J
01;320;5428;10;1188;00;1188;Gimel;Gimel;VD;2;;7164;19860521;119660;J
01;322;5852;30;1195;00;1195;Dully-Bursinel;Dully-Bursinel;VD;2;;322;20060601;119500;
01;323;5721;10;1196;00;1196;Gland;Gland;VD;2;;7164;19960806;119660;J
01;324;5725;10;1197;00;1197;Prangins;Prangins;VD;2;;473;19860521;126060;J
01;329;6621;20;1200;00;1200;Genève;Genève;GE;2;;356;19881222;120060;N
01;330;6621;80;1200;01;1200;Genève 1;Genève 1;GE;2;;356;20080101;120060;
01;331;6621;80;1200;02;1200;Genève 2 Dépôt;Genève 2 Cornavin Dépôt;GE;2;;356;20050601;120060;
01;332;6621;80;1200;03;1200;Genève 3;Genève 3;GE;2;;356;20080101;120060;
01;333;6621;80;1200;04;1200;Genève 4;Genève 4;GE;2;;356;20080101;120060;
01;334;6621;80;1200;05;1200;Genève 2 Transit;Genève 2 Transit;GE;2;;356;20080101;120060;
01;335;6621;80;1200;06;1200;Genève 6;Genève 6;GE;2;;356;20080101;120060;
01;336;6621;80;1200;07;1200;Genève 7;Genève 7;GE;2;;356;20080101;120060;
01;337;6621;80;1200;08;1200;Genève 8;Genève 8;GE;2;;356;20080101;120060;
01;339;6621;80;1200;11;1200;Genève 11;Genève 11;GE;2;;356;20080101;120060;
01;340;6621;80;1200;12;1200;Genève 12;Genève 12;GE;2;;356;20080101;120060;
01;341;6621;80;1200;13;1200;Genève 13;Genève 13;GE;2;;356;20080101;120060;
01;343;6621;80;1200;17;1200;Genève 17;Genève 17;GE;2;;356;20080101;120060;
01;345;6621;80;1200;19;1200;Genève 19;Genève 19;GE;2;;356;20080101;120060;
01;346;6621;80;1200;20;1200;Genève 20;Genève 20;GE;2;;356;20080101;120060;
01;347;6621;80;1200;21;1200;Genève 21;Genève 21;GE;2;;356;20080101;120060;
01;350;6628;80;1200;26;1200;Genève 26;Genève 26;GE;2;;7162;20080101;122760;
01;351;6643;80;1200;28;1200;Genève 28 Balexert;Genève 28 Balexert;GE;2;;356;20080101;120060;
01;352;6621;80;1200;50;1200;Genève (CLT);Genève Centre logistique;GE;2;;352;20060901;120050;
01;356;6621;80;1200;60;1200;Genève 2 Dist;Genève 2 Distribution;GE;2;;356;19980319;120060;
01;358;6621;80;1200;70;1200;Genève Dist Ba;Genève Dist Ba;GE;2;;358;19981123;120070;
01;367;6621;20;1201;00;1200;Genève;Genève;GE;2;;356;19860521;120060;J
01;368;6621;20;1202;00;1200;Genève;Genève;GE;2;;356;19860521;120060;J
01;369;6621;20;1203;00;1200;Genève;Genève;GE;2;;356;19860521;120060;J
01;370;6621;20;1204;00;1200;Genève;Genève;GE;2;;356;19871001;120060;J
01;371;6621;20;1205;00;1200;Genève;Genève;GE;2;;356;19860521;120060;J
01;372;6621;20;1206;00;1200;Genève;Genève;GE;2;;356;19860521;120060;J
01;373;6621;20;1207;00;1200;Genève;Genève;GE;2;;356;19981123;120060;J
01;374;6621;20;1208;00;1200;Genève;Genève;GE;2;;356;19981123;120060;J
01;376;6621;20;1209;00;1200;Genève;Genève;GE;2;;356;19860521;120060;J
01;380;6621;30;1211;01;1200;Genève 1;Genève 1;GE;2;;380;19990923;121101;
01;381;6621;30;1211;02;1200;Genève 2;Genève 2;GE;2;;381;19860521;121102;
01;382;6621;30;1211;03;1200;Genève 3;Genève 3;GE;2;;382;19990923;121103;
01;383;6621;30;1211;04;1200;Genève 4;Genève 4;GE;2;;383;19940726;121104;
01;384;6621;30;1211;06;1200;Genève 6;Genève 6;GE;2;;384;19990923;121106;
01;385;6621;30;1211;07;1200;Genève 7;Genève 7;GE;2;;385;19860521;121107;
01;386;6621;30;1211;08;1200;Genève 8;Genève 8;GE;2;;386;19860521;121108;
01;388;6621;30;1211;10;1200;Genève 10;Genève 10;GE;2;;388;19871215;121110;
01;389;6621;30;1211;11;1200;Genève 11;Genève 11;GE;2;;389;19990923;121111;
01;390;6621;30;1211;12;1200;Genève 12;Genève 12;GE;2;;390;19860521;121112;
01;391;6621;30;1211;13;1200;Genève 13;Genève 13;GE;2;;391;19860521;121113;
01;395;6621;30;1211;19;1200;Genève 19;Genève 19;GE;2;;395;19860521;121119;
01;396;6621;30;1211;20;1200;Genève 20;Genève 20;GE;2;;396;19871215;121120;
01;397;6621;30;1211;21;1200;Genève 21;Genève 21;GE;2;;397;19881215;121121;
01;398;6621;30;1211;22;1200;Genève 22;Genève 22;GE;2;;398;19961015;121122;
01;399;6630;30;1211;23;1200;Genève 23;Genève 23;GE;2;;399;19940209;121123;
01;402;6628;30;1211;26;1200;Genève 26;Genève 26;GE;2;;402;19860521;121126;
01;403;6634;30;1211;27;1200;Genève 27;Genève 27;GE;2;;403;19961015;121127;
01;404;6621;30;1211;28;1200;Genève 28;Genève 28;GE;2;;404;19860521;121128;
01;411;6628;20;1212;00;1212;Grand-Lancy;Grand-Lancy;GE;2;;7337;19881001;121260;J
01;412;6628;30;1212;01;1212;Grand-Lancy 1;Grand-Lancy 1;GE;2;;412;19960610;121201;
01;415;6628;20;1213;00;1213;Petit-Lancy;Petit-Lancy;GE;2;;7166;19881222;121360;J
01;416;6628;30;1213;01;1213;Petit-Lancy 1;Petit-Lancy 1;GE;2;;416;19960610;121301;
01;417;6628;80;1213;02;1213;Petit-Lancy 2;Petit-Lancy 2;GE;2;;7166;20130401;121360;
01;418;6631;10;1213;03;1213;Onex;Onex;GE;2;;7166;19960610;121360;J
01;420;6643;10;1214;00;1214;Vernier;Vernier;GE;2;;7668;19881222;121460;J
01;421;6630;10;1215;00;1215;Genève;Genève 15 Aéroport;GE;2;;422;20150101;121568;J
01;422;6630;80;1215;68;1215;Genève 15 Dépôt;Genève 15 Aéroport Dépôt;GE;2;;422;20150201;121568;
01;423;6630;10;1216;00;1216;Cointrin;Cointrin;GE;2;;7165;19960610;121860;J
01;424;6630;20;1217;00;1217;Meyrin;Meyrin;GE;2;;7168;19860521;121760;J
01;425;6630;30;1217;01;1217;Meyrin 1;Meyrin 1;GE;2;;425;19960610;121701;
01;426;6630;80;1217;02;1217;Meyrin 2;Meyrin 2;GE;2;;425;20160201;121701;
01;428;6623;10;1218;00;1218;Le Grand-Saconnex;Le Grand-Saconnex;GE;2;;7165;19960610;121860;J
01;429;6643;10;1219;00;1219;Le Lignon;Le Lignon;GE;2;;7167;19960610;121960;J
01;430;6643;20;1219;10;1219;Aïre;Aïre;GE;2;;7167;20160404;121960;J
01;432;6643;20;1219;12;1219;Châtelaine;Châtelaine;GE;2;;7167;20160404;121960;J
01;435;6643;20;1220;00;1220;Les Avanchets;Les Avanchets;GE;2;;7668;19880901;121460;J
01;436;6616;10;1222;00;1222;Vésenaz;Vésenaz;GE;2;;7741;19880901;122260;J
01;438;6617;10;1223;00;1223;Cologny;Cologny;GE;2;;8020;19860521;122360;J
01;439;6612;10;1224;00;1224;Chêne-Bougeries;Chêne-Bougeries;GE;2;;7163;19960610;122560;J
01;440;6613;10;1225;00;1225;Chêne-Bourg;Chêne-Bourg;GE;2;;7163;19960610;122560;J
01;442;6640;10;1226;00;1226;Thônex;Thônex;GE;2;;7163;19960610;122560;J
01;443;6608;10;1227;00;1227;Carouge GE;Carouge GE;GE;2;;7162;19930610;122760;J
01;444;6608;20;1227;04;1227;Les Acacias;Les Acacias;GE;2;;7162;19880901;122760;J
01;447;6633;10;1228;00;1228;Plan-les-Ouates;Plan-les-Ouates;GE;2;;7337;19960610;121260;J
01;448;6612;20;1231;00;1231;Conches;Conches;GE;2;;7163;20151102;122560;J
01;449;6618;10;1232;00;1232;Confignon;Confignon;GE;2;;7667;19960610;123360;J
01;450;6607;10;1233;00;1233;Bernex;Bernex;GE;2;;7667;19881101;123360;J
01;452;6645;10;1234;00;1234;Vessy;Vessy;GE;2;;7162;19930610;122760;J
01;453;6609;10;1236;00;1236;Cartigny;Cartigny;GE;2;;7166;19960806;121360;J
01;454;6603;10;1237;00;1237;Avully;Avully;GE;2;;7166;19940510;121360;J
01;455;6615;20;1239;00;1239;Collex;Collex;GE;2;;7169;20161017;129060;J
01;456;6636;10;1241;00;1241;Puplinge;Puplinge;GE;2;;7163;19930805;122560;J
01;457;6638;10;1242;00;1242;Satigny;Satigny;GE;2;;7168;19960806;121760;J
01;458;6635;20;1243;00;1243;Presinge;Presinge;GE;2;;7163;20010813;122560;J
01;459;6614;20;1244;00;1244;Choulex;Choulex;GE;2;;7741;20010701;122260;J
01;460;6616;20;1245;00;1245;Collonge-Bellerive;Collonge-Bellerive;GE;2;;7741;20160704;122260;J
01;461;6619;10;1246;00;1246;Corsier GE;Corsier GE;GE;2;;7741;20020201;122260;J
01;462;6602;10;1247;00;1247;Anières;Anières;GE;2;;7741;20020201;122260;J
01;463;6625;10;1248;00;1248;Hermance;Hermance;GE;2;;7741;19860521;122260;J
01;464;6624;20;1251;00;1251;Gy;Gy;GE;2;;7163;20111201;122560;J
01;465;6629;10;1252;00;1252;Meinier;Meinier;GE;2;;7163;20081101;122560;J
01;466;6642;10;1253;00;1253;Vandoeuvres;Vandoeuvres;GE;2;;8020;19860521;122360;J
01;467;6626;10;1254;00;1254;Jussy;Jussy;GE;2;;7163;19860521;122560;J
01;468;6645;10;1255;00;1255;Veyrier;Veyrier;GE;2;;7162;19860521;122760;J
01;469;6641;10;1256;00;1256;Troinex;Troinex;GE;2;;7162;19860521;122760;J
01;470;6605;10;1257;00;1257;La Croix-de-Rozon;La Croix-de-Rozon;GE;2;;7337;19941221;121260;J
01;471;6632;10;1258;00;1258;Perly;Perly;GE;2;;7337;19860521;121260;J
01;472;5724;20;1260;00;1260;Nyon;Nyon;VD;2;;473;19941221;126060;J
01;473;5724;80;1260;60;1260;Nyon 1 Dist;Nyon 1 Distribution;VD;2;;473;19990408;126060;
01;478;5706;10;1277;00;1277;Borex;Borex;VD;2;;484;19960806;127600;J
01;479;5726;20;1278;00;1278;La Rippe;La Rippe;VD;2;;484;20030901;127600;J
01;480;5707;10;1279;00;1279;Chavannes-de-Bogis;Chavannes-de-Bogis;VD;2;;523;19941220;129700;J
01;482;5722;20;1274;03;1274;Grens;Grens;VD;2;;484;19980818;127600;J
01;483;5709;20;1275;00;1275;Chéserex;Chéserex;VD;2;;484;20031001;127600;J
01;484;5719;10;1276;00;1276;Gingins;Gingins;VD;2;;484;19960806;127600;J
01;485;5730;10;1270;00;1270;Trélex;Trélex;VD;2;;473;19960806;126060;J
01;486;5720;20;1271;00;1271;Givrins;Givrins;VD;2;;473;20030701;126060;J
01;487;5718;10;1272;00;1272;Genolier;Genolier;VD;2;;7164;19960806;119660;J
01;489;5702;10;1273;00;1273;Arzier-Le Muids;Arzier-Le Muids;VD;2;;7164;19960806;119660;J
01;490;5854;20;1268;02;1268;Burtigny;Burtigny;VD;2;;7164;20040801;119660;J
01;491;5430;10;1261;32;1261;Marchissy;Marchissy;VD;2;;7164;19860521;119660;J
01;492;5731;10;1261;33;1261;Le Vaud;Le Vaud;VD;2;;7164;19960806;119660;J
01;493;5703;20;1269;00;1269;Bassins;Bassins;VD;2;;7164;20020201;119660;J
01;494;5429;20;1261;35;1261;Longirod;Longirod;VD;2;;7164;20011201;119660;J
01;495;5434;10;1188;02;1188;St-George;St-George;VD;2;;7164;20020501;119660;J
01;496;5716;20;1262;00;1262;Eysins;Eysins;VD;2;;473;20040901;126060;J
01;497;5714;20;1263;00;1263;Crassier;Crassier;VD;2;;484;20020701;127600;J
01;498;5727;10;1264;00;1264;St-Cergue;St-Cergue;VD;2;;7164;19960806;119660;J
01;500;5727;20;1265;00;1265;La Cure;La Cure;VD;2;;7164;20111201;119660;J
01;501;5715;10;1266;00;1266;Duillier;Duillier;VD;2;;473;19960806;126060;J
01;503;5732;30;1267;00;1267;Vich-Coinsins;Vich-Coinsins;VD;2;;503;20050301;126700;
01;504;5704;10;1268;00;1268;Begnins;Begnins;VD;2;;7164;19930618;119660;J
01;506;6637;20;1281;00;1281;Russin;Russin;GE;2;;7168;20031001;121760;J
01;507;6620;20;1283;01;1283;Dardagny;Dardagny;GE;2;;7168;20031001;121760;J
